,clickspday,counts,normTitleCategory,state
1,27.29405,170.0,admin,IN
2,16.229185,2.0,agriculture,IN
3,21.845235000000002,10.0,arch,IN
4,18.0,3.0,arts,IN
5,31.25,2.0,aviation,IN
6,20.23333,19.0,care,IN
7,21.809805588235303,8.0,childcare,IN
8,18.0,50.0,construction,IN
9,21.0,127.0,customer,IN
10,15.68,351.0,driver,IN
11,17.111109444444452,38.0,education,IN
12,27.17391,1.0,engchem,IN
13,17.5,5.0,engcivil,IN
14,15.9207920792079,17.0,engelectric,IN
15,16.63636,49.0,engid,IN
16,15.2,15.0,engmech,IN
17,23.3,6.0,finance,IN
18,15.871794999999999,158.0,food,IN
19,33.83272727272725,4.0,hospitality,IN
20,31.77941,53.0,hr,IN
21,17.306665000000002,206.0,install,IN
22,20.58193,12.0,insurance,IN
23,22.08,13.0,legal,IN
24,18.7309523809524,328.0,management,IN
25,20.113210000000002,65.0,manufacturing,IN
26,25.216655,24.0,marketing,IN
27,20.515620000000002,13.0,math,IN
28,22.041665000000002,6.0,meddental,IN
29,14.342525,24.0,meddr,IN
30,23.87143,10.0,media,IN
31,21.0,42.0,medinfo,IN
32,15.04478,325.0,mednurse,IN
33,18.41005,142.0,medtech,IN
34,17.66667,1.0,mining,IN
35,14.4,3.0,personal,IN
36,19.98387,18.0,pharmacy,IN
37,20.28571,51.0,project,IN
38,22.30769,15.0,protective,IN
39,15.0,13.0,realestate,IN
40,17.26646,216.0,retail,IN
41,19.0,167.0,sales,IN
42,19.997,20.0,sanitation,IN
43,23.94118,21.0,science,IN
44,20.473679999999998,113.0,service,IN
45,32.92308,3.0,socialscience,IN
46,24.815415,8.0,sports,IN
47,17.964262508122147,2.0,tech,IN
48,19.137095000000002,32.0,techhelp,IN
49,22.65217,71.0,techinfo,IN
50,18.373825,92.0,techsoftware,IN
51,15.785715,80.0,therapy,IN
52,23.56,7.0,transport,IN
53,19.491529999999997,31.0,uncategorized,IN
54,17.72727,1.0,veterinary,IN
55,23.857142857142897,71.0,warehouse,IN
0,18.865385000000003,52.0,accounting,KS
1,25.25,70.0,admin,KS
2,21.0,1.0,agriculture,KS
3,15.666670000000002,7.0,arch,KS
4,18.89474,5.0,arts,KS
5,12.78261,2.0,aviation,KS
6,14.576925,4.0,care,KS
7,28.166665000000002,8.0,childcare,KS
8,17.25,10.0,construction,KS
9,26.69231,32.0,customer,KS
10,15.80488,76.0,driver,KS
11,18.21429,23.0,education,KS
12,20.83333,1.0,engchem,KS
13,13.583329999999998,1.0,engcivil,KS
14,24.33333,5.0,engelectric,KS
15,20.97785,10.0,engid,KS
16,18.827379999999998,2.0,engmech,KS
17,19.633329999999997,8.0,finance,KS
18,15.30242,84.0,food,KS
19,15.88,1.0,hospitality,KS
20,24.058335,24.0,hr,KS
21,16.72727,103.0,install,KS
22,22.625,7.0,insurance,KS
23,45.62422,2.0,legal,KS
24,18.5,147.0,management,KS
25,19.23077,49.0,manufacturing,KS
26,26.0,21.0,marketing,KS
27,32.73913,6.0,math,KS
28,13.083335,4.0,meddental,KS
29,15.434779999999998,7.0,meddr,KS
30,36.944735,6.0,media,KS
31,21.16190476190475,22.0,medinfo,KS
32,15.21078333333335,148.0,mednurse,KS
33,17.216679999999997,36.0,medtech,KS
34,18.549155,2.0,military,KS
35,15.294117647058801,1.0,pharmacy,KS
36,16.37,19.0,project,KS
37,16.14286,7.0,protective,KS
38,29.0909090909091,9.0,realestate,KS
39,17.0,109.0,retail,KS
40,17.0,90.0,sales,KS
41,16.56863,5.0,sanitation,KS
42,12.470234999999999,8.0,science,KS
43,19.37705,30.0,service,KS
44,15.30827,2.0,sports,KS
45,18.5,37.0,techhelp,KS
46,22.293480000000002,34.0,techinfo,KS
47,16.59375,74.0,techsoftware,KS
48,16.16667,19.0,therapy,KS
49,35.916664999999995,8.0,transport,KS
50,16.66667,19.0,uncategorized,KS
51,31.373950294117652,24.0,warehouse,KS
0,24.5666666666667,33.0,accounting,KY
1,27.815384615384602,84.0,admin,KY
2,40.0,1.0,agriculture,KY
3,16.03205,6.0,arch,KY
4,25.3,6.0,arts,KY
5,38.5,4.0,aviation,KY
6,24.543860000000002,4.0,care,KY
7,15.72571428571425,2.0,childcare,KY
8,22.33333,25.0,construction,KY
9,25.5454545454545,57.0,customer,KY
10,14.8,244.0,driver,KY
11,19.5,17.0,education,KY
12,18.285715,2.0,engchem,KY
13,34.0649,4.0,engcivil,KY
14,20.42857,12.0,engelectric,KY
15,19.4,21.0,engid,KY
16,14.08475,1.0,engmech,KY
17,20.22727,3.0,finance,KY
18,16.06154,66.0,food,KY
19,35.819195,2.0,hospitality,KY
20,25.583334999999998,24.0,hr,KY
21,17.76667,122.0,install,KY
22,17.10120068610635,8.0,insurance,KY
23,24.4,10.0,legal,KY
24,20.375,183.0,management,KY
25,25.17957,40.0,manufacturing,KY
26,20.0,29.0,marketing,KY
27,36.32143,8.0,math,KY
28,16.73077,3.0,meddental,KY
29,16.25,7.0,meddr,KY
30,22.25,4.0,media,KY
31,45.0,11.0,medinfo,KY
32,15.224789999999999,220.0,mednurse,KY
33,17.8125,58.0,medtech,KY
34,33.0,1.0,military,KY
35,17.77778,15.0,pharmacy,KY
36,19.52,17.0,project,KY
37,22.0,9.0,protective,KY
38,33.6842105263158,10.0,realestate,KY
39,16.96552,147.0,retail,KY
40,18.28846,115.0,sales,KY
41,26.6,15.0,sanitation,KY
42,21.68750166666665,8.0,science,KY
43,19.515,58.0,service,KY
44,44.25,2.0,socialscience,KY
45,22.25,7.0,sports,KY
46,17.58333,1.0,tech,KY
47,19.55556,25.0,techhelp,KY
48,18.0,27.0,techinfo,KY
49,17.0,44.0,techsoftware,KY
50,14.647725000000001,30.0,therapy,KY
51,31.5,10.0,transport,KY
52,22.26667,23.0,uncategorized,KY
53,15.85263,1.0,veterinary,KY
54,23.84,59.0,warehouse,KY
0,23.3125,38.0,accounting,LA
1,31.818179999999998,73.0,admin,LA
2,31.83333,1.0,agriculture,LA
3,24.80435,5.0,arch,LA
4,14.066665,2.0,arts,LA
5,41.0,3.0,care,LA
6,32.756535,2.0,childcare,LA
7,23.308335,34.0,construction,LA
8,26.97027,52.0,customer,LA
9,16.22222,173.0,driver,LA
10,17.956249999999997,14.0,education,LA
11,68.35714285714289,1.0,engchem,LA
12,16.328770000000002,11.0,engcivil,LA
13,31.38824289405685,4.0,engelectric,LA
14,17.404040000000002,8.0,engid,LA
15,27.409090000000003,1.0,engmech,LA
16,39.10714285714285,4.0,finance,LA
17,15.688889999999999,60.0,food,LA
18,32.442855,22.0,hr,LA
19,20.00701,124.0,install,LA
20,19.27697,4.0,insurance,LA
21,21.552419354838698,8.0,legal,LA
22,20.75,197.0,management,LA
23,24.75,31.0,manufacturing,LA
24,28.366670000000003,17.0,marketing,LA
25,16.158535,8.0,math,LA
26,16.047620000000002,9.0,meddr,LA
27,23.58824,1.0,media,LA
28,19.03333333333335,14.0,medinfo,LA
29,17.0,130.0,mednurse,LA
30,22.460317460317448,38.0,medtech,LA
31,24.0,1.0,military,LA
32,64.97296999999999,1.0,mining,LA
33,18.89655,3.0,personal,LA
34,15.777779999999998,11.0,pharmacy,LA
35,42.58491,13.0,project,LA
36,33.92593,9.0,protective,LA
37,40.31044,8.0,realestate,LA
38,19.367895545314898,104.0,retail,LA
39,23.273114999999997,80.0,sales,LA
40,34.828334999999996,22.0,sanitation,LA
41,21.15,11.0,science,LA
42,33.8,33.0,service,LA
43,17.131149999999998,2.0,socialscience,LA
44,22.0,1.0,sports,LA
45,22.875,18.0,techhelp,LA
46,20.5,24.0,techinfo,LA
47,16.2,30.0,techsoftware,LA
48,15.5,13.0,therapy,LA
49,34.733855000000005,4.0,transport,LA
50,25.72222,29.0,uncategorized,LA
51,25.0,1.0,veterinary,LA
52,27.0,17.0,warehouse,LA
0,19.2857142857143,263.0,accounting,MA
1,22.426470000000002,316.0,admin,MA
2,20.43529,7.0,arch,MA
3,19.34269,24.0,arts,MA
4,15.842855,2.0,aviation,MA
5,16.0,17.0,care,MA
6,17.39812136363635,36.0,childcare,MA
7,17.915,40.0,construction,MA
8,21.06678,132.0,customer,MA
9,17.46988,141.0,driver,MA
10,17.78947,139.0,education,MA
11,13.333335,4.0,engchem,MA
12,13.872245,8.0,engcivil,MA
13,17.3333333333333,27.0,engelectric,MA
14,16.48193,85.0,engid,MA
15,17.566670000000002,33.0,engmech,MA
16,17.11765,51.0,finance,MA
17,16.0,151.0,food,MA
18,16.75,13.0,hospitality,MA
19,20.21344,122.0,hr,MA
20,18.5,219.0,install,MA
21,20.0,25.0,insurance,MA
22,20.433335,48.0,legal,MA
23,19.0,585.0,management,MA
24,19.375,91.0,manufacturing,MA
25,19.782325,136.0,marketing,MA
26,15.8,33.0,math,MA
27,20.450705,8.0,meddental,MA
28,16.0,39.0,meddr,MA
29,22.25,27.0,media,MA
30,19.98,58.0,medinfo,MA
31,16.071428571428598,465.0,mednurse,MA
32,18.655170000000002,177.0,medtech,MA
33,14.75,12.0,personal,MA
34,20.544204999999998,24.0,pharmacy,MA
35,19.4647419230769,126.0,project,MA
36,20.01389,38.0,protective,MA
37,27.356665,18.0,realestate,MA
38,16.84615,237.0,retail,MA
39,17.3333333333333,347.0,sales,MA
40,21.08696,23.0,sanitation,MA
41,19.5,143.0,science,MA
42,20.33269,192.0,service,MA
43,17.974358974359,7.0,socialscience,MA
44,16.41667,13.0,sports,MA
45,67.71875,1.0,tech,MA
46,17.33333,79.0,techhelp,MA
47,18.29032,227.0,techinfo,MA
48,16.6875,445.0,techsoftware,MA
49,16.51316,82.0,therapy,MA
50,21.77778,17.0,transport,MA
51,17.69836,92.0,uncategorized,MA
52,16.7,11.0,veterinary,MA
53,20.36364,67.0,warehouse,MA
0,21.8544,166.0,accounting,MD
1,28.08163,247.0,admin,MD
2,19.1666666666667,13.0,arch,MD
3,17.984375,12.0,arts,MD
4,14.818179999999998,1.0,aviation,MD
5,50.11765,5.0,care,MD
6,17.475865,12.0,childcare,MD
7,16.328770000000002,53.0,construction,MD
8,24.82143,109.0,customer,MD
9,16.982145,152.0,driver,MD
10,19.1,82.0,education,MD
11,40.75,1.0,engchem,MD
12,16.33333,13.0,engcivil,MD
13,15.88841,16.0,engelectric,MD
14,15.076920000000001,115.0,engid,MD
15,16.70149,11.0,engmech,MD
16,18.31845,38.0,finance,MD
17,17.0,111.0,food,MD
18,19.3913,7.0,hospitality,MD
19,23.02778,72.0,hr,MD
20,17.67857,231.0,install,MD
21,19.42105,23.0,insurance,MD
22,37.957145000000004,28.0,legal,MD
23,17.37037,392.0,management,MD
24,19.911765,40.0,manufacturing,MD
25,24.826650081967202,50.0,marketing,MD
26,17.33333,37.0,math,MD
27,19.155555,12.0,meddental,MD
28,18.666665000000002,26.0,meddr,MD
29,17.45833,21.0,media,MD
30,28.79412,56.0,medinfo,MD
31,15.979800000000001,324.0,mednurse,MD
32,18.75,131.0,medtech,MD
33,19.8875,1.0,military,MD
34,16.790845,10.0,personal,MD
35,16.85,12.0,pharmacy,MD
36,19.114945,124.0,project,MD
37,21.547715,36.0,protective,MD
38,20.825,12.0,realestate,MD
39,16.54167,162.0,retail,MD
40,17.470995000000002,258.0,sales,MD
41,25.58065,21.0,sanitation,MD
42,23.287879999999998,75.0,science,MD
43,21.605980000000002,112.0,service,MD
44,21.5,8.0,socialscience,MD
45,17.3871,9.0,sports,MD
46,16.5098,157.0,techhelp,MD
47,17.1,214.0,techinfo,MD
48,16.33333,362.0,techsoftware,MD
49,16.775,61.0,therapy,MD
50,32.0,19.0,transport,MD
51,17.51613,85.0,uncategorized,MD
52,29.5130179684635,6.0,veterinary,MD
53,26.735295,46.0,warehouse,MD
0,22.20879,19.0,accounting,ME
1,25.03175,25.0,admin,ME
2,32.586209999999994,1.0,arts,ME
3,19.37055,2.0,aviation,ME
4,13.0102040816327,1.0,care,ME
5,35.64516,1.0,childcare,ME
6,19.55263,2.0,construction,ME
7,21.875,21.0,customer,ME
8,20.465345,34.0,driver,ME
9,19.0,16.0,education,ME
10,145.0,1.0,engchem,ME
11,23.16316,2.0,engcivil,ME
12,14.36364,5.0,engid,ME
13,17.0,7.0,finance,ME
14,18.94118,15.0,food,ME
15,33.064285,8.0,hr,ME
16,17.81683,24.0,install,ME
17,24.88889,3.0,insurance,ME
18,21.56888,42.0,management,ME
19,19.375,8.0,manufacturing,ME
20,19.7916666666667,5.0,marketing,ME
21,31.0,1.0,math,ME
22,14.26154,11.0,meddr,ME
23,25.27778,11.0,medinfo,ME
24,15.85714,71.0,mednurse,ME
25,15.045455,30.0,medtech,ME
26,14.883720930232599,1.0,military,ME
27,19.5,4.0,pharmacy,ME
28,26.198275862068947,8.0,project,ME
29,42.01786,5.0,protective,ME
30,44.3985990909091,2.0,realestate,ME
31,15.84,29.0,retail,ME
32,20.46154,31.0,sales,ME
33,22.92029,2.0,sanitation,ME
34,33.44444,1.0,science,ME
35,19.17857,18.0,service,ME
36,15.732325,6.0,sports,ME
37,29.048119999999997,2.0,tech,ME
38,17.138060000000003,2.0,techhelp,ME
39,20.973679999999998,3.0,techinfo,ME
40,22.661765000000003,14.0,techsoftware,ME
41,17.81609,15.0,therapy,ME
42,96.825,2.0,transport,ME
43,17.66667,5.0,uncategorized,ME
44,20.149124999999998,2.0,veterinary,ME
45,20.028570000000002,10.0,warehouse,ME
0,21.84615,177.0,accounting,MI
1,28.95,214.0,admin,MI
2,16.625,13.0,arch,MI
3,19.80702,18.0,arts,MI
4,19.903229999999997,5.0,aviation,MI
5,19.09091,39.0,care,MI
6,21.13888666666665,12.0,childcare,MI
7,20.640625,62.0,construction,MI
8,22.770834999999998,148.0,customer,MI
9,17.520834999999998,260.0,driver,MI
10,20.86765,57.0,education,MI
11,20.0,5.0,engchem,MI
12,15.651164999999999,12.0,engcivil,MI
13,16.75,51.0,engelectric,MI
14,16.81639,100.0,engid,MI
15,17.763075,40.0,engmech,MI
16,19.25,26.0,finance,MI
17,17.5,169.0,food,MI
18,20.28947368421055,6.0,hospitality,MI
19,28.665305000000004,78.0,hr,MI
20,17.93037,308.0,install,MI
21,18.76923,31.0,insurance,MI
22,24.73913,29.0,legal,MI
23,19.5,488.0,management,MI
24,20.03333,153.0,manufacturing,MI
25,27.450979999999998,43.0,marketing,MI
26,20.98,23.0,math,MI
27,19.039225000000002,14.0,meddental,MI
28,15.94444,17.0,meddr,MI
29,51.16207,6.0,media,MI
30,24.365434999999998,58.0,medinfo,MI
31,16.92857,315.0,mednurse,MI
32,20.389200000000002,134.0,medtech,MI
33,15.913043478260901,1.0,mining,MI
34,18.49425120689655,8.0,personal,MI
35,15.678165,28.0,pharmacy,MI
36,19.25,103.0,project,MI
37,33.0,15.0,protective,MI
38,18.176470000000002,23.0,realestate,MI
39,17.859375,239.0,retail,MI
40,18.112679999999997,281.0,sales,MI
41,25.53472,44.0,sanitation,MI
42,20.9673826470588,44.0,science,MI
43,21.834615,146.0,service,MI
44,21.235644090909098,2.0,socialscience,MI
45,22.68421,9.0,sports,MI
46,15.55,1.0,tech,MI
47,18.11628,91.0,techhelp,MI
48,18.508770000000002,155.0,techinfo,MI
49,16.542524999999998,294.0,techsoftware,MI
50,18.5,38.0,therapy,MI
51,24.6,30.0,transport,MI
52,18.66667,79.0,uncategorized,MI
53,18.89857,4.0,veterinary,MI
54,31.66667,45.0,warehouse,MI
0,19.078947368421048,140.0,accounting,MN
1,24.125,201.0,admin,MN
2,10.25,2.0,agriculture,MN
3,16.363636363636402,17.0,arch,MN
4,18.4697,25.0,arts,MN
5,15.426470588235302,11.0,care,MN
6,16.15625,12.0,childcare,MN
7,18.0666666666667,29.0,construction,MN
8,18.8,143.0,customer,MN
9,18.03448,127.0,driver,MN
10,24.8896753960396,42.0,education,MN
11,25.333334999999998,2.0,engchem,MN
12,18.41888,4.0,engcivil,MN
13,17.26667,21.0,engelectric,MN
14,18.33333,61.0,engid,MN
15,18.17959954545455,8.0,engmech,MN
16,18.544444444444448,34.0,finance,MN
17,17.0,151.0,food,MN
18,18.0,3.0,hospitality,MN
19,21.42296,80.0,hr,MN
20,17.727775,192.0,install,MN
21,22.44444,13.0,insurance,MN
22,24.0495,33.0,legal,MN
23,19.32744845360825,398.0,management,MN
24,18.333331666666652,134.0,manufacturing,MN
25,20.398025,66.0,marketing,MN
26,18.53333,24.0,math,MN
27,18.57143,7.0,meddental,MN
28,16.0,21.0,meddr,MN
29,30.15714285714285,20.0,media,MN
30,24.0,35.0,medinfo,MN
31,16.69540396551725,216.0,mednurse,MN
32,19.086579999999998,98.0,medtech,MN
33,19.05,1.0,military,MN
34,15.46667,11.0,personal,MN
35,17.7,21.0,pharmacy,MN
36,19.33333,91.0,project,MN
37,15.909089999999999,23.0,protective,MN
38,18.9137931034483,21.0,realestate,MN
39,16.83333,183.0,retail,MN
40,18.3333333333333,275.0,sales,MN
41,17.75,21.0,sanitation,MN
42,21.58537,31.0,science,MN
43,20.6363636363636,93.0,service,MN
44,23.110554999999998,4.0,socialscience,MN
45,35.14815,7.0,sports,MN
46,17.7966101694915,61.0,techhelp,MN
47,19.6333333333333,171.0,techinfo,MN
48,16.666665000000002,246.0,techsoftware,MN
49,15.508333333333349,24.0,therapy,MN
50,19.904760000000003,22.0,transport,MN
51,17.15385,81.0,uncategorized,MN
52,23.16129,3.0,veterinary,MN
53,19.80357,64.0,warehouse,MN
0,19.0,125.0,accounting,MO
1,24.392310000000002,168.0,admin,MO
2,22.5,1.0,agriculture,MO
3,15.0363636363636,9.0,arch,MO
4,18.0,13.0,arts,MO
5,14.4,4.0,aviation,MO
6,21.025,23.0,care,MO
7,19.550505,10.0,childcare,MO
8,16.612244897959197,33.0,construction,MO
9,20.36,125.0,customer,MO
10,15.85714,211.0,driver,MO
11,17.885945,34.0,education,MO
12,19.52262283783785,2.0,engchem,MO
13,17.702379999999998,7.0,engcivil,MO
14,19.23256,13.0,engelectric,MO
15,17.508475,24.0,engid,MO
16,15.915529999999999,8.0,engmech,MO
17,18.43083,14.0,finance,MO
18,16.57692,135.0,food,MO
19,21.91667,5.0,hospitality,MO
20,28.979799090909097,56.0,hr,MO
21,18.932969999999997,162.0,install,MO
22,24.0,23.0,insurance,MO
23,21.191175,20.0,legal,MO
24,18.5,307.0,management,MO
25,25.23333,47.0,manufacturing,MO
26,28.27273,35.0,marketing,MO
27,21.0,21.0,math,MO
28,20.8,9.0,meddental,MO
29,20.933329999999998,9.0,meddr,MO
30,17.916665000000002,12.0,media,MO
31,23.0,39.0,medinfo,MO
32,15.8,257.0,mednurse,MO
33,19.46667,83.0,medtech,MO
34,15.0,7.0,personal,MO
35,16.43369,14.0,pharmacy,MO
36,22.993335000000002,46.0,project,MO
37,44.25,17.0,protective,MO
38,18.5625,24.0,realestate,MO
39,16.6666666666667,223.0,retail,MO
40,19.15757666666665,210.0,sales,MO
41,21.883425000000003,34.0,sanitation,MO
42,17.46667,35.0,science,MO
43,21.3625,61.0,service,MO
44,23.5909090909091,5.0,socialscience,MO
45,18.26087,5.0,sports,MO
46,20.05971830985915,56.0,techhelp,MO
47,18.636364999999998,98.0,techinfo,MO
48,15.75,155.0,techsoftware,MO
49,15.274485,32.0,therapy,MO
50,25.65919,12.0,transport,MO
51,19.794645,44.0,uncategorized,MO
52,17.9,5.0,veterinary,MO
53,23.37255,49.0,warehouse,MO
0,25.0,1.0,admin,MP
1,14.919189999999999,1.0,food,MP
2,19.171429999999997,1.0,install,MP
3,30.2,1.0,techhelp,MP
0,21.294698636363652,18.0,accounting,MS
1,45.0,31.0,admin,MS
2,19.17172,1.0,agriculture,MS
3,12.8125,1.0,arch,MS
4,18.419645,2.0,arts,MS
5,14.196720000000001,3.0,care,MS
6,17.801055,10.0,construction,MS
7,30.616664999999998,30.0,customer,MS
8,16.57143,125.0,driver,MS
9,24.0,7.0,education,MS
10,302.75,1.0,engchem,MS
11,44.75,1.0,engcivil,MS
12,55.375,1.0,engelectric,MS
13,18.0,7.0,engid,MS
14,50.33333,1.0,finance,MS
15,16.07143,41.0,food,MS
16,22.979329999999997,10.0,hr,MS
17,20.625,63.0,install,MS
18,22.48611,3.0,insurance,MS
19,21.5,95.0,management,MS
20,24.1,9.0,manufacturing,MS
21,20.316665,4.0,marketing,MS
22,18.0,3.0,math,MS
23,16.05,8.0,meddr,MS
24,25.2,4.0,media,MS
25,42.53333,3.0,medinfo,MS
26,19.0,56.0,mednurse,MS
27,18.78913384615385,14.0,medtech,MS
28,29.0,3.0,pharmacy,MS
29,20.6,5.0,project,MS
30,32.92593,3.0,protective,MS
31,16.24138,1.0,realestate,MS
32,18.92857,66.0,retail,MS
33,22.280980930232552,42.0,sales,MS
34,32.0,17.0,sanitation,MS
35,29.61538,5.0,science,MS
36,41.0,13.0,service,MS
37,19.5,14.0,techhelp,MS
38,26.057145,6.0,techinfo,MS
39,17.6166269230769,18.0,techsoftware,MS
40,16.689655000000002,8.0,therapy,MS
41,28.0,5.0,transport,MS
42,21.46667,17.0,uncategorized,MS
43,34.939393939393895,27.0,warehouse,MS
0,27.181820000000002,7.0,accounting,MT
1,19.091665,8.0,admin,MT
2,13.375,2.0,agriculture,MT
3,23.903229999999997,1.0,arch,MT
4,21.15686,1.0,arts,MT
5,19.29167,3.0,care,MT
6,16.91818,4.0,childcare,MT
7,19.0,3.0,construction,MT
8,23.91667,6.0,customer,MT
9,18.12169,22.0,driver,MT
10,20.25,3.0,education,MT
11,64.2381,1.0,engcivil,MT
12,22.08,1.0,engelectric,MT
13,39.77778,1.0,engid,MT
14,29.27778,2.0,finance,MT
15,17.5,17.0,food,MT
16,42.464290000000005,1.0,hospitality,MT
17,31.71875,1.0,hr,MT
18,21.28571,13.0,install,MT
19,13.916155,4.0,insurance,MT
20,14.49601275917065,2.0,legal,MT
21,20.03571,29.0,management,MT
22,19.875,3.0,manufacturing,MT
23,24.975,5.0,marketing,MT
24,15.27778,6.0,meddr,MT
25,14.789470000000001,3.0,medinfo,MT
26,14.425925,62.0,mednurse,MT
27,15.903229999999999,31.0,medtech,MT
28,12.0,1.0,military,MT
29,14.4,4.0,pharmacy,MT
30,18.85086,2.0,project,MT
31,40.65,1.0,protective,MT
32,15.77273,1.0,realestate,MT
33,16.477275,18.0,retail,MT
34,17.58621,19.0,sales,MT
35,13.61111,3.0,sanitation,MT
36,8.0,1.0,science,MT
37,19.239285000000002,12.0,service,MT
38,18.554595,10.0,techhelp,MT
39,17.72344322344325,4.0,techinfo,MT
40,20.500255,2.0,techsoftware,MT
41,14.75,10.0,therapy,MT
42,39.1875,1.0,transport,MT
43,19.0,2.0,uncategorized,MT
44,26.0,9.0,warehouse,MT
0,21.067765,184.0,accounting,NC
1,36.25,208.0,admin,NC
2,19.22059,26.0,arch,NC
3,18.6,31.0,arts,NC
4,28.5,3.0,aviation,NC
5,21.620689655172402,15.0,care,NC
6,25.25431,16.0,childcare,NC
7,19.764705,82.0,construction,NC
8,28.9697,171.0,customer,NC
9,16.01724,318.0,driver,NC
10,21.572580000000002,88.0,education,NC
11,13.71429,1.0,engchem,NC
12,17.903229999999997,19.0,engcivil,NC
13,18.0,29.0,engelectric,NC
14,17.8,76.0,engid,NC
15,18.5,19.0,engmech,NC
16,22.5,57.0,finance,NC
17,16.29135285714285,214.0,food,NC
18,16.46269,5.0,hospitality,NC
19,32.676590000000004,96.0,hr,NC
20,18.32143,355.0,install,NC
21,23.92184,32.0,insurance,NC
22,24.27778,49.0,legal,NC
23,19.981820000000003,623.0,management,NC
24,24.776525,118.0,manufacturing,NC
25,20.48958,59.0,marketing,NC
26,20.925929999999997,53.0,math,NC
27,18.80352,8.0,meddental,NC
28,14.869411764705902,40.0,meddr,NC
29,33.12746710526315,24.0,media,NC
30,32.84928045454545,40.0,medinfo,NC
31,15.816495,460.0,mednurse,NC
32,19.93889,134.0,medtech,NC
33,34.75,4.0,military,NC
34,17.41463,5.0,personal,NC
35,19.026145,26.0,pharmacy,NC
36,19.76923,131.0,project,NC
37,25.43414,26.0,protective,NC
38,30.25,30.0,realestate,NC
39,18.229206963249545,296.0,retail,NC
40,20.33333,327.0,sales,NC
41,26.057904999999998,32.0,sanitation,NC
42,23.44054,64.0,science,NC
43,29.098485,112.0,service,NC
44,24.0,3.0,socialscience,NC
45,16.7857142857143,5.0,sports,NC
46,49.2,2.0,tech,NC
47,19.58621,131.0,techhelp,NC
48,19.966665,210.0,techinfo,NC
49,18.0,388.0,techsoftware,NC
50,15.333329999999998,71.0,therapy,NC
51,47.166664999999995,20.0,transport,NC
52,19.851950000000002,78.0,uncategorized,NC
53,21.51136,9.0,veterinary,NC
54,33.0,94.0,warehouse,NC
0,20.285715,6.0,accounting,ND
1,21.81081,15.0,admin,ND
2,20.88235,1.0,agriculture,ND
3,12.92857,1.0,care,ND
4,17.75,11.0,construction,ND
5,19.266665,12.0,customer,ND
6,16.433329999999998,25.0,driver,ND
7,17.9375,6.0,education,ND
8,17.4561887254902,2.0,engelectric,ND
9,24.33333,1.0,engid,ND
10,36.0,1.0,engmech,ND
11,19.65217,3.0,finance,ND
12,18.833334999999998,14.0,food,ND
13,24.8913,7.0,hr,ND
14,18.576085,42.0,install,ND
15,30.09247603448275,4.0,insurance,ND
16,18.841585000000002,26.0,management,ND
17,20.53846,6.0,manufacturing,ND
18,22.77778,5.0,marketing,ND
19,45.57143,1.0,meddental,ND
20,14.24285666666665,6.0,meddr,ND
21,31.106665,2.0,media,ND
22,15.84,5.0,medinfo,ND
23,15.120370370370349,34.0,mednurse,ND
24,16.0185177777778,6.0,medtech,ND
25,15.28,1.0,military,ND
26,104.3333,3.0,mining,ND
27,11.66667,1.0,pharmacy,ND
28,36.315435,2.0,project,ND
29,22.512545,4.0,protective,ND
30,20.23529,1.0,realestate,ND
31,17.92,21.0,retail,ND
32,17.234285,26.0,sales,ND
33,20.22222,1.0,sanitation,ND
34,22.0,1.0,science,ND
35,36.705355,2.0,service,ND
36,25.4697,1.0,socialscience,ND
37,19.4,3.0,techhelp,ND
38,18.5916205063291,4.0,techsoftware,ND
39,13.39516,6.0,therapy,ND
40,21.375,6.0,uncategorized,ND
41,28.28431,10.0,warehouse,ND
0,21.0,67.0,accounting,NE
1,26.13043,51.0,admin,NE
2,33.22222,2.0,agriculture,NE
3,20.0522669512195,2.0,childcare,NE
4,15.51,11.0,construction,NE
5,18.23529,41.0,customer,NE
6,17.06666666666665,48.0,driver,NE
7,27.0,5.0,education,NE
8,13.62,1.0,engchem,NE
9,17.407780000000002,2.0,engcivil,NE
10,33.733335,2.0,engelectric,NE
11,16.07143,13.0,engid,NE
12,19.5,7.0,finance,NE
13,15.833329999999998,43.0,food,NE
14,34.885709999999996,9.0,hr,NE
15,15.87059,54.0,install,NE
16,17.125,11.0,insurance,NE
17,19.23,3.0,legal,NE
18,19.510525,116.0,management,NE
19,15.8,17.0,manufacturing,NE
20,24.105265,12.0,marketing,NE
21,19.952379999999998,1.0,math,NE
22,16.125,3.0,meddr,NE
23,20.90909,4.0,medinfo,NE
24,15.22,51.0,mednurse,NE
25,17.64706,19.0,medtech,NE
26,16.72857142857145,2.0,personal,NE
27,15.733329999999999,5.0,pharmacy,NE
28,20.87912,13.0,project,NE
29,24.762710000000002,11.0,protective,NE
30,29.9251,6.0,realestate,NE
31,15.85098241935485,54.0,retail,NE
32,19.810105,58.0,sales,NE
33,20.464285,4.0,sanitation,NE
34,17.548075,14.0,science,NE
35,20.09091,17.0,service,NE
36,15.5,1.0,sports,NE
37,17.96,17.0,techhelp,NE
38,21.44444,35.0,techinfo,NE
39,16.571428571428548,34.0,techsoftware,NE
40,14.95455,11.0,therapy,NE
41,17.1636363636364,3.0,transport,NE
42,17.05556,9.0,uncategorized,NE
43,23.999542297297303,4.0,warehouse,NE
0,21.33333,30.0,accounting,NH
